Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
pure-fix-1940s-pullover,Pure Fix 1940's Pullover,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Introducing our new Pure Fix Crewneck, perfect for those chilly city nights. Printed on two-tone Alternative Apparel 100% cotton, these pullovers are sure to keep you warm any time of the year.</p>",Pure Fix Cycles,Apparel,"1940S, Accessories, Apparel, Clothes, Grey, Shirts, Sweatshirt, Sweatshirts",true,Size,S,,,,,Sweater - Mens - PF Face - Grey/Blk - S,227,shopify,7,deny,manual,40.00,35.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/raglan_1201.jpeg?v=1438625948,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/raglan_1201.jpeg?v=1438625948,lb
pure-fix-1940s-pullover,,,,,,,,M,,,,,Sweater - Mens - PF Face - Grey/Blk - M,227,shopify,20,deny,manual,40.00,35.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/raglan_closeup_1201.jpeg?v=1438625948,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/raglan_1201.jpeg?v=1438625948,lb
pure-fix-1940s-pullover,,,,,,,,L,,,,,Sweater - Mens - PF Face - Grey/Blk - L,227,shopify,21,deny,manual,40.00,35.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/raglanlifestyle_1.jpeg?v=1438625948,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/raglan_1201.jpeg?v=1438625948,lb
pure-fix-1940s-pullover,,,,,,,,XL,,,,,Sweater - Mens - PF Face - Grey/Blk - XL,227,shopify,9,deny,manual,40.00,35.00,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/raglan_1201.jpeg?v=1438625948,lb
pure-fix-1940s-tee,Pure Fix 1940's Tee,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""p1"">Ready, set, RETRO! Our newest T's are based on the original 1940's Pure Fix logo, or at least what our logo might have looked like if we'd been around in the 1940's. Printed on Alternative Apparel 100% cotton, these are perfect for cruising on your bike, traveling through time, or both.</p>
<p class=""p1""> </p>
<h3 style=""margin-bottom: 0.5em; padding: 0px; border: 0px; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: 14px; line-height: inherit; vertical-align: baseline; text-transform: uppercase; text-align: center; color: #635d52;"">MEN'S SIZE CHART</h3>
<table style=""margin: 10px 0px; padding: 0px; border: 0px; font-family: courier, 'courier new', monospace; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline; border-collapse: collapse; border-spacing: 0px; width: 565px;"">
<thead style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;""> </th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">S</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">M</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">L</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">XL</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: bold; line-height: inherit; vertical-align: middle; text-transform: uppercase;"">XXL</td>
</tr>
</thead>
<tbody style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;"">CHEST</th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">36 - 38</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">39 - 41</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">42 - 44</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">45 - 47</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">48 - 50</td>
</tr>
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;"">WAIST</th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">29 - 31</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">32 - 34</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">35 - 37</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">38 - 40</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: solid; border-bottom-color: #aaaaaa; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">41 - 43</td>
</tr>
<tr style=""margin: 0px; padding: 0px; border: 0px; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: baseline;"">
<th style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: futura, futura-pt, helvetica, arial, verdana, sans-serif; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle; text-align: right; background-color: #aaaaaa; color: #fffdf4; text-transform: uppercase;"">HIP</th>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">34 - 36</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">37 - 39</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">40 - 42</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">43 - 45</td>
<td style=""margin: 0px; padding: 5px 10px; border-top-width: 0px; border-right-width: 0px; border-left-width: 0px; border-bottom-style: none; font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; vertical-align: middle;"">46 - 48</td>
</tr>
</tbody>
</table>",Pure Fix Cycles,Apparel,"1940S, Accessories, Apparel, Black, Clothes, Concrete, Grey, Shirt, Shirts",true,Size,S,Color,Charcoal,,,Tshirt - Mens Crew - PF Face - Charcoal - S,227,shopify,12,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Black_Front_WEB.jpeg?v=1438625943,Black,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Black_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,S,,Grey,,,Tshirt - Mens Crew - PF Face - Lt. Grey - S,227,shopify,18,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,Grey,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,S,,Red,,,Tshirt - Mens Crew - PF Face - Cranberry - S,227,shopify,0,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Purple_Front_WEB.jpeg?v=1438625943,Red,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Purple_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,M,,Charcoal,,,Tshirt - Mens Crew - PF Face - Charcoal - M,227,shopify,12,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_closeup_1201.jpeg?v=1438625942,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Black_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,M,,Grey,,,Tshirt - Mens Crew - PF Face - Lt. Grey - M,227,shopify,42,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/black_tee_closeup_1201.jpeg?v=1438625942,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,M,,Red,,,Tshirt - Mens Crew - PF Face - Cranberry - M,227,shopify,0,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/greyteelifestyle_1.jpeg?v=1438625942,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Purple_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,L,,Charcoal,,,Tshirt - Mens Crew - PF Face - Charcoal - L,227,shopify,0,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/teelifestyleshot2.jpeg?v=1438625942,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Black_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,L,,Grey,,,Tshirt - Mens Crew - PF Face - Lt. Grey - L,227,shopify,43,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,L,,Red,,,Tshirt - Mens Crew - PF Face - Cranberry - L,227,shopify,0,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Purple_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,XL,,Charcoal,,,Tshirt - Mens Crew - PF Face - Charcoal  - XL,227,shopify,0,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Black_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,XL,,Grey,,,Tshirt - Mens Crew - PF Face - Lt. Grey - XL,227,shopify,22,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,XL,,Red,,,Tshirt - Mens Crew - PF Face - Cranberry - XL,227,shopify,14,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tshirt_Pure-Fix_Purple_Front_WEB.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,S,,Concrete,,,Tshirt - Mens Crew - PF Face - Concrete - S,227,shopify,19,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,M,,Concrete,,,Tshirt - Mens Crew - PF Face - Concrete - M,227,shopify,3,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,L,,Concrete,,,Tshirt - Mens Crew - PF Face - Concrete - L,227,shopify,0,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
pure-fix-1940s-tee,,,,,,,,XL,,Concrete,,,Tshirt - Mens Crew - PF Face - Concrete - XL,227,shopify,0,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/grey_tee_1201.jpeg?v=1438625943,lb
copy-of-pure-fix-1940s-zip-hoodie,Pure Fix 1940's Zip Hoodie,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p class=""p1"">Nothing is as classic as the hoodie.  And to match the classic style, we added our classic Pure Fix logo.  These are printed on American Apparel 100% cotton, guaranteed to keep you warm and riding in style, day or night.</p>",Pure Fix Cycles,Apparel,"1940S, Accessories, Apparel, Black, Clothes, Sweatshirt, Sweatshirts",true,Size,S,Color,Grey,,,Hoody - PF Face Zip - Grey - S,227,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie_1201.jpeg?v=1438625933,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie_1201.jpeg?v=1438625933,lb
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,M,,Grey,,,Hoody - PF Face Zip - Grey - M,227,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie_back_1201.jpeg?v=1438625933,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie_1201.jpeg?v=1438625933,lb
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,L,,Grey,,,Hoody - PF Face Zip - Grey - L,227,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie_closeup_1201.jpeg?v=1438625933,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie_1201.jpeg?v=1438625933,lb
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,XL,,Grey,,,Hoody - PF Face Zip - Grey - XL,227,shopify,0,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodielifestyle3.jpeg?v=1438625933,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie_1201.jpeg?v=1438625933,lb
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,S,,Black,,,Hoody - PF Face Zip - Blk - S,227,shopify,21,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodielifestyle4.jpeg?v=1438625933,,,,,,,,,,,,,,,,,,,lb
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,M,,Black,,,Hoody - PF Face Zip - Blk - M,227,shopify,44,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie-speck-1.jpeg?v=1438625933,,,,,,,,,,,,,,,,,,,lb
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,L,,Black,,,Hoody - PF Face Zip - Blk - L,227,shopify,41,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie-speck-3.jpeg?v=1438625933,,,,,,,,,,,,,,,,,,,lb
copy-of-pure-fix-1940s-zip-hoodie,,,,,,,,XL,,Black,,,Hoody - PF Face Zip - Blk - XL,227,shopify,21,deny,manual,32.00,40.00,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hoodie-speck-2.jpeg?v=1438625933,,,,,,,,,,,,,,,,,,,lb
